,feature_importance,feature_name
0,2.228722970621471,P2
1,1.2363002321288077,P_tim_TYFCB
2,1.1990287118052225,1-2-1
3,1.1796090862604371,RGI
5,1.1538754774787097,year_of_membership
4,1.150296592224278,P_by_A
