,feature_importance,feature_name
0,4.7542443374096495,P2
8,1.5347900110000001,M
9,1.391028132914103,year_of_membership
2,1.366427529896875,P_tim_TYFCB
12,1.3478937498461536,L
1,1.3444911411647884,RGO
3,1.3272788545698972,P_tim_popularity
7,1.277967475929224,P_by_A
4,1.2330208271524392,RGI
11,1.22724126300137,P_tim_retention
14,1.2237325398598977,1-2-1
5,1.2030689671079786,P_by_S
13,1.1452771078772723,RRO
6,1.1417954932769943,chapter_size
10,1.1150254805587327,P2_tim_V
15,0.6821652153333333,A
