,feature_importance,feature_name
0,4.028102769168493,P2
9,1.4798875397808218,year_of_membership
8,1.434024140033333,M
2,1.4112394205382752,P_tim_TYFCB
3,1.3924844052739722,P_tim_popularity
7,1.313499497866146,P_by_A
1,1.3088980935321428,RGO
6,1.279403470889694,1-2-1
11,1.2548674236271145,P_tim_retention
13,1.219101147380677,chapter_size
4,1.21654929353974,RGI
10,1.1528211602804237,RRO
12,1.109532252665625,L
5,1.0558551386476671,P_by_S
