,feature_importance,feature_name
0,0.1505871769388977,P_tim_TYFCB
3,0.1084755158638515,P_tim_popularity
8,0.09421289048932095,P2_tim_V
4,0.09163250836296703,RGI
5,0.08934357236598438,P_tim_growth
6,0.0875691693288493,P_tim_retention
7,0.08378849008332794,RRO
2,0.08263565718885638,P2
1,0.07789533442927168,1-2-1
9,0.07477336245624543,chapter_size
10,0.05908632249242765,P_by_S
