,feature_importance,feature_name
0,0.1391525495185175,P_tim_TYFCB
3,0.11594597365457524,P_by_A
1,0.11242460958036822,P_tim_retention
2,0.1106188386945431,P_tim_popularity
5,0.0996748260906905,P_tim_growth
4,0.09483706863147259,1-2-1
6,0.0900254245270697,RGO
7,0.08563925782815815,RRO
9,0.07624439759502774,chapter_size
8,0.07543705387957725,CEU
