,feature_importance,feature_name
0,0.4246743952671768,A
1,0.28287201701223386,year_of_membership
2,0.23382258758964625,P_tim_popularity
3,0.22524460179917705,P_by_S
4,0.2162811519606877,total_meetings
5,0.20878966963174805,RGO
7,0.1914674088711249,1-2-1
6,0.18079712325333352,chapter_size
8,0.16017529379283882,RGI
