,feature_importance,feature_name
0,3.231382018808633,P2
3,1.38236688114377,P_tim_popularity
2,1.359150701728919,P_tim_TYFCB
1,1.347090029630769,RGO
6,1.3275262295004755,P_by_A
5,1.286337549920834,chapter_size
4,1.2810496422311888,RGI
10,1.2638412448160499,year_of_membership
9,1.2620458890742563,P_tim_retention
7,1.2325526504848614,1-2-1
8,1.1746001991377981,RRO
11,0.9373622036764706,L
