,feature_importance,feature_name
0,0.429767972039672,A
1,0.28284007291404667,year_of_membership
6,0.24119684212174322,M
3,0.22154477283750657,P_tim_popularity
10,0.21837553197582268,P_by_S
12,0.20394427834131287,total_meetings
4,0.18904143113754093,chapter_size
5,0.18288727818789394,1-2-1
8,0.1670274690537572,RGO
7,0.15479278446687722,P_by_M
9,0.1437571196265746,RGI
11,0.131113558231747,P_tim_TYFCB
2,0.04302987609393061,P2
