,feature_importance,feature_name
5,0.0927006198542095,P_tim_popularity
0,0.08473973550491959,P_tim_TYFCB
1,0.08322046115776384,1-2-1
3,0.08225129037144778,P2
2,0.07392492906111475,RRO
4,0.07181445493986993,RGI
9,0.06885207280441355,P_tim_retention
11,0.06766799443411453,P2_tim_V
13,0.06376674242026667,CEU
6,0.061886258196190376,P_tim_growth
7,0.057991126435751016,P_by_A
12,0.05493185757801399,chapter_size
10,0.05484265741619704,P_by_S
8,0.04459787975274356,RGO
14,0.03681192007298381,RRI
