,feature_importance,feature_name
0,0.4495198883849253,A
1,0.282096368190469,year_of_membership
2,0.24961355041484293,M
4,0.23565016988257328,P_by_S
3,0.22238334229160936,P_tim_popularity
5,0.21897785034134398,total_meetings
6,0.18920021564152414,chapter_size
7,0.18424531014618004,1-2-1
8,0.1671195581405261,RGO
9,0.14572651438035608,P_by_M
10,0.1436120625663882,RGI
11,0.1314175089442318,P_tim_TYFCB
