,feature_importance,feature_name
0,2.961516812850495,P2
1,1.3377888198990655,RGO
6,1.3364661735679142,P_by_A
7,1.3308430205308024,1-2-1
3,1.3264981444468849,P_tim_popularity
5,1.3151366289692705,chapter_size
2,1.3060902595508743,P_tim_TYFCB
4,1.2460272097560392,RGI
10,1.2093824893903797,year_of_membership
9,1.2025263393987713,P_tim_retention
8,1.1740287597459456,RRO
