,feature_importance,feature_name
0,2.284947428917574,P2
3,1.2830308727349626,RGI
2,1.281350631188316,P_tim_TYFCB
5,1.2756036652641631,P_by_A
6,1.2291012326689756,1-2-1
4,1.201301996071916,year_of_membership
1,1.184218311856911,RGO
