,feature_importance,feature_name
0,0.42000050269950256,A
1,0.2881927048178426,year_of_membership
4,0.22420474035952911,P_tim_popularity
3,0.21411649217744505,P_by_S
5,0.20087525413307528,total_meetings
6,0.1994704576016166,RGO
7,0.18558244844427493,chapter_size
8,0.1793217572853374,1-2-1
9,0.15207578437442157,RGI
2,0.13597692530765879,M
