,feature_importance,feature_name
0,9.688659628976918,P_tim_popularity
5,8.59415088589833,P_by_A
2,8.399317864155428,P_tim_TYFCB
1,7.765369346864659,P_tim_retention
4,7.276951809340373,chapter_ID
3,7.04366862034915,1-2-1
7,6.392230494844089,P2_tim_V
6,6.273382994378316,RGO
10,6.263535005260188,chapter_size
8,6.10546965970877,RGI
9,6.056302953542564,P_tim_growth
14,5.4677534951873605,P_by_S
11,5.467392005961153,RRO
12,4.706240820711509,RRI
13,4.4995744148212,CEU
