,feature_importance,feature_name
0,0.4521265254880925,A
1,0.2911615533730625,year_of_membership
2,0.25292641521735487,M
3,0.2356552883562531,P_by_S
4,0.22456839676308107,P_tim_popularity
5,0.22170341381917144,total_meetings
8,0.19460235623348113,RGO
6,0.1914087039697666,chapter_size
7,0.17796368553985925,1-2-1
10,0.1482813669747328,RGI
9,0.14719007820256463,P_by_M
