,feature_importance,feature_name
0,10.373381624401258,P_tim_popularity
2,8.990761282185762,P_tim_TYFCB
1,8.838543153002366,P_by_A
3,8.134475987880696,P_tim_retention
5,7.5296206389780975,1-2-1
4,7.522527317193868,chapter_ID
9,7.053629833352197,RGI
7,6.539488427701392,RGO
6,6.5084292800376575,P2_tim_V
10,6.459204269218563,P_tim_growth
8,6.0234769328392215,chapter_size
12,5.681661313184845,RRO
11,5.209209704882057,P_by_S
13,5.135590235141972,RRI
