,feature_importance,feature_name
0,3.126080805683674,P2
8,1.4457639687702502,year_of_membership
2,1.4331774872159664,P_tim_TYFCB
1,1.3633404832131912,RGO
4,1.3222664650549691,RGI
10,1.3218349894671206,P_tim_retention
3,1.2795627864164476,P_tim_popularity
6,1.2769258203674116,P_by_A
11,1.2597625595513517,L
9,1.1954258328093983,RRO
12,1.176890096200921,chapter_size
5,1.1544612138691663,1-2-1
7,1.0585702648485713,M
